date,atm_id,location_type,day_of_week,is_weekend,withdrawal_amount
2024-05-11,ATM_53,Urban,Saturday,1,580766
2024-05-12,ATM_53,Urban,Sunday,1,527489
2024-05-13,ATM_53,Urban,Monday,0,402175
2024-05-14,ATM_53,Urban,Tuesday,0,533472
2024-05-15,ATM_53,Urban,Wednesday,0,507976
2024-05-16,ATM_53,Urban,Thursday,0,544840
2024-05-17,ATM_53,Urban,Friday,0,576757
2024-05-18,ATM_53,Urban,Saturday,1,633247
2024-05-19,ATM_53,Urban,Sunday,1,539624
2024-05-20,ATM_53,Urban,Monday,0,419936
2024-05-21,ATM_53,Urban,Tuesday,0,581647
2024-05-22,ATM_53,Urban,Wednesday,0,600653
2024-05-23,ATM_53,Urban,Thursday,0,464963
2024-05-24,ATM_53,Urban,Friday,0,493209
2024-05-25,ATM_53,Urban,Saturday,1,674033
2024-05-26,ATM_53,Urban,Sunday,1,700595
2024-05-27,ATM_53,Urban,Monday,0,459104
2024-05-28,ATM_53,Urban,Tuesday,0,445343
2024-05-29,ATM_53,Urban,Wednesday,0,457225
2024-05-30,ATM_53,Urban,Thursday,0,489742
2024-05-31,ATM_53,Urban,Friday,0,459639
2024-06-01,ATM_53,Urban,Saturday,1,633607
2024-06-02,ATM_53,Urban,Sunday,1,639152
2024-06-03,ATM_53,Urban,Monday,0,544178
2024-06-04,ATM_53,Urban,Tuesday,0,539834
2024-06-05,ATM_53,Urban,Wednesday,0,632924
2024-06-06,ATM_53,Urban,Thursday,0,567897
2024-06-07,ATM_53,Urban,Friday,0,475244
2024-06-08,ATM_53,Urban,Saturday,1,552070
2024-06-09,ATM_53,Urban,Sunday,1,548290
2024-06-10,ATM_53,Urban,Monday,0,530978
2024-06-11,ATM_53,Urban,Tuesday,0,558809
2024-06-12,ATM_53,Urban,Wednesday,0,478765
2024-06-13,ATM_53,Urban,Thursday,0,512056
2024-06-14,ATM_53,Urban,Friday,0,471292
2024-06-15,ATM_53,Urban,Saturday,1,679584
2024-06-16,ATM_53,Urban,Sunday,1,630877
2024-06-17,ATM_53,Urban,Monday,0,513147
2024-06-18,ATM_53,Urban,Tuesday,0,437229
2024-06-19,ATM_53,Urban,Wednesday,0,460384
2024-06-20,ATM_53,Urban,Thursday,0,493714
2024-06-21,ATM_53,Urban,Friday,0,542157
2024-06-22,ATM_53,Urban,Saturday,1,675373
2024-06-23,ATM_53,Urban,Sunday,1,682821
2024-06-24,ATM_53,Urban,Monday,0,484337
2024-06-25,ATM_53,Urban,Tuesday,0,597913
2024-06-26,ATM_53,Urban,Wednesday,0,545977
2024-06-27,ATM_53,Urban,Thursday,0,409468
2024-06-28,ATM_53,Urban,Friday,0,565114
2024-06-29,ATM_53,Urban,Saturday,1,512994
2024-06-30,ATM_53,Urban,Sunday,1,507198
2024-07-01,ATM_53,Urban,Monday,0,606725
2024-07-02,ATM_53,Urban,Tuesday,0,734924
2024-07-03,ATM_53,Urban,Wednesday,0,598957
2024-07-04,ATM_53,Urban,Thursday,0,641143
2024-07-05,ATM_53,Urban,Friday,0,614341
2024-07-06,ATM_53,Urban,Saturday,1,585267
2024-07-07,ATM_53,Urban,Sunday,1,681963
2024-07-08,ATM_53,Urban,Monday,0,624424
2024-07-09,ATM_53,Urban,Tuesday,0,634377
2024-07-10,ATM_53,Urban,Wednesday,0,454853
2024-07-11,ATM_53,Urban,Thursday,0,468969
2024-07-12,ATM_53,Urban,Friday,0,463088
2024-07-13,ATM_53,Urban,Saturday,1,545672
2024-07-14,ATM_53,Urban,Sunday,1,562194
2024-07-15,ATM_53,Urban,Monday,0,380208
2024-07-16,ATM_53,Urban,Tuesday,0,600996
2024-07-17,ATM_53,Urban,Wednesday,0,534529
2024-07-18,ATM_53,Urban,Thursday,0,555931
2024-07-19,ATM_53,Urban,Friday,0,514990
2024-07-20,ATM_53,Urban,Saturday,1,510384
2024-07-21,ATM_53,Urban,Sunday,1,564624
2024-07-22,ATM_53,Urban,Monday,0,516468
2024-07-23,ATM_53,Urban,Tuesday,0,520349
2024-07-24,ATM_53,Urban,Wednesday,0,445884
2024-07-25,ATM_53,Urban,Thursday,0,509973
2024-07-26,ATM_53,Urban,Friday,0,642691
2024-07-27,ATM_53,Urban,Saturday,1,518295
2024-07-28,ATM_53,Urban,Sunday,1,423374
2024-07-29,ATM_53,Urban,Monday,0,436409
2024-07-30,ATM_53,Urban,Tuesday,0,530707
2024-07-31,ATM_53,Urban,Wednesday,0,615671
2024-08-01,ATM_53,Urban,Thursday,0,623579
2024-08-02,ATM_53,Urban,Friday,0,713177
2024-08-03,ATM_53,Urban,Saturday,1,655657
2024-08-04,ATM_53,Urban,Sunday,1,660978
2024-08-05,ATM_53,Urban,Monday,0,620701
2024-08-06,ATM_53,Urban,Tuesday,0,433390
2024-08-07,ATM_53,Urban,Wednesday,0,528496
2024-08-08,ATM_53,Urban,Thursday,0,358372
2024-08-09,ATM_53,Urban,Friday,0,494516
2024-08-10,ATM_53,Urban,Saturday,1,588080
2024-08-11,ATM_53,Urban,Sunday,1,589071
2024-08-12,ATM_53,Urban,Monday,0,627428
2024-08-13,ATM_53,Urban,Tuesday,0,408230
2024-08-14,ATM_53,Urban,Wednesday,0,418875
2024-08-15,ATM_53,Urban,Thursday,0,541423
2024-08-16,ATM_53,Urban,Friday,0,495371
2024-08-17,ATM_53,Urban,Saturday,1,543072
2024-08-18,ATM_53,Urban,Sunday,1,567754
2024-08-19,ATM_53,Urban,Monday,0,490604
2024-08-20,ATM_53,Urban,Tuesday,0,434908
2024-08-21,ATM_53,Urban,Wednesday,0,502376
2024-08-22,ATM_53,Urban,Thursday,0,379014
2024-08-23,ATM_53,Urban,Friday,0,527037
2024-08-24,ATM_53,Urban,Saturday,1,619148
2024-08-25,ATM_53,Urban,Sunday,1,552020
2024-08-26,ATM_53,Urban,Monday,0,370707
2024-08-27,ATM_53,Urban,Tuesday,0,655437
2024-08-28,ATM_53,Urban,Wednesday,0,557170
2024-08-29,ATM_53,Urban,Thursday,0,435695
2024-08-30,ATM_53,Urban,Friday,0,457654
2024-08-31,ATM_53,Urban,Saturday,1,576713
2024-09-01,ATM_53,Urban,Sunday,1,800182
2024-09-02,ATM_53,Urban,Monday,0,618232
2024-09-03,ATM_53,Urban,Tuesday,0,695338
2024-09-04,ATM_53,Urban,Wednesday,0,661862
2024-09-05,ATM_53,Urban,Thursday,0,715951
2024-09-06,ATM_53,Urban,Friday,0,426500
2024-09-07,ATM_53,Urban,Saturday,1,571474
2024-09-08,ATM_53,Urban,Sunday,1,735148
2024-09-09,ATM_53,Urban,Monday,0,564653
2024-09-10,ATM_53,Urban,Tuesday,0,466098
2024-09-11,ATM_53,Urban,Wednesday,0,613613
2024-09-12,ATM_53,Urban,Thursday,0,569446
2024-09-13,ATM_53,Urban,Friday,0,392315
2024-09-14,ATM_53,Urban,Saturday,1,661233
2024-09-15,ATM_53,Urban,Sunday,1,648235
2024-09-16,ATM_53,Urban,Monday,0,618449
2024-09-17,ATM_53,Urban,Tuesday,0,603746
2024-09-18,ATM_53,Urban,Wednesday,0,394305
2024-09-19,ATM_53,Urban,Thursday,0,511632
2024-09-20,ATM_53,Urban,Friday,0,427917
2024-09-21,ATM_53,Urban,Saturday,1,646859
2024-09-22,ATM_53,Urban,Sunday,1,559272
2024-09-23,ATM_53,Urban,Monday,0,380153
2024-09-24,ATM_53,Urban,Tuesday,0,581580
2024-09-25,ATM_53,Urban,Wednesday,0,600654
2024-09-26,ATM_53,Urban,Thursday,0,395179
2024-09-27,ATM_53,Urban,Friday,0,561883
2024-09-28,ATM_53,Urban,Saturday,1,438832
2024-09-29,ATM_53,Urban,Sunday,1,500597
2024-09-30,ATM_53,Urban,Monday,0,396078
2024-10-01,ATM_53,Urban,Tuesday,0,937474
2024-10-02,ATM_53,Urban,Wednesday,0,869534
2024-10-03,ATM_53,Urban,Thursday,0,855364
2024-10-04,ATM_53,Urban,Friday,0,747299
2024-10-05,ATM_53,Urban,Saturday,1,714902
2024-10-06,ATM_53,Urban,Sunday,1,628448
2024-10-07,ATM_53,Urban,Monday,0,626936
2024-10-08,ATM_53,Urban,Tuesday,0,499437
2024-10-09,ATM_53,Urban,Wednesday,0,595866
2024-10-10,ATM_53,Urban,Thursday,0,574739
2024-10-11,ATM_53,Urban,Friday,0,581006
2024-10-12,ATM_53,Urban,Saturday,1,781266
2024-10-13,ATM_53,Urban,Sunday,1,744150
2024-10-14,ATM_53,Urban,Monday,0,521518
2024-10-15,ATM_53,Urban,Tuesday,0,609495
2024-10-16,ATM_53,Urban,Wednesday,0,544881
2024-10-17,ATM_53,Urban,Thursday,0,654093
2024-10-18,ATM_53,Urban,Friday,0,696660
2024-10-19,ATM_53,Urban,Saturday,1,735827
2024-10-20,ATM_53,Urban,Sunday,1,621016
2024-10-21,ATM_53,Urban,Monday,0,544136
2024-10-22,ATM_53,Urban,Tuesday,0,606637
2024-10-23,ATM_53,Urban,Wednesday,0,617463
2024-10-24,ATM_53,Urban,Thursday,0,571273
2024-10-25,ATM_53,Urban,Friday,0,728876
2024-10-26,ATM_53,Urban,Saturday,1,663070
2024-10-27,ATM_53,Urban,Sunday,1,793189
2024-10-28,ATM_53,Urban,Monday,0,479032
2024-10-29,ATM_53,Urban,Tuesday,0,557211
2024-10-30,ATM_53,Urban,Wednesday,0,686518
2024-10-31,ATM_53,Urban,Thursday,0,638282
2024-11-01,ATM_53,Urban,Friday,0,725857
2024-11-02,ATM_53,Urban,Saturday,1,804418
2024-11-03,ATM_53,Urban,Sunday,1,744349
2024-11-04,ATM_53,Urban,Monday,0,722525
2024-11-05,ATM_53,Urban,Tuesday,0,944970
2024-11-06,ATM_53,Urban,Wednesday,0,508095
2024-11-07,ATM_53,Urban,Thursday,0,611027
2024-11-08,ATM_53,Urban,Friday,0,591160
2024-11-09,ATM_53,Urban,Saturday,1,729259
2024-11-10,ATM_53,Urban,Sunday,1,690103
2024-11-11,ATM_53,Urban,Monday,0,616796
2024-11-12,ATM_53,Urban,Tuesday,0,634839
2024-11-13,ATM_53,Urban,Wednesday,0,665080
2024-11-14,ATM_53,Urban,Thursday,0,521118
2024-11-15,ATM_53,Urban,Friday,0,687112
2024-11-16,ATM_53,Urban,Saturday,1,691090
2024-11-17,ATM_53,Urban,Sunday,1,747874
2024-11-18,ATM_53,Urban,Monday,0,581996
2024-11-19,ATM_53,Urban,Tuesday,0,682543
2024-11-20,ATM_53,Urban,Wednesday,0,521634
2024-11-21,ATM_53,Urban,Thursday,0,599762
2024-11-22,ATM_53,Urban,Friday,0,569553
2024-11-23,ATM_53,Urban,Saturday,1,720042
2024-11-24,ATM_53,Urban,Sunday,1,662318
2024-11-25,ATM_53,Urban,Monday,0,468504
2024-11-26,ATM_53,Urban,Tuesday,0,636048
2024-11-27,ATM_53,Urban,Wednesday,0,593846
2024-11-28,ATM_53,Urban,Thursday,0,598010
2024-11-29,ATM_53,Urban,Friday,0,608202
2024-11-30,ATM_53,Urban,Saturday,1,801570
2024-12-01,ATM_53,Urban,Sunday,1,697966
2024-12-02,ATM_53,Urban,Monday,0,649133
2024-12-03,ATM_53,Urban,Tuesday,0,651824
2024-12-04,ATM_53,Urban,Wednesday,0,668460
2024-12-05,ATM_53,Urban,Thursday,0,604650
2024-12-06,ATM_53,Urban,Friday,0,486467
2024-12-07,ATM_53,Urban,Saturday,1,663790
2024-12-08,ATM_53,Urban,Sunday,1,549888
2024-12-09,ATM_53,Urban,Monday,0,413859
2024-12-10,ATM_53,Urban,Tuesday,0,442271
2024-12-11,ATM_53,Urban,Wednesday,0,581171
2024-12-12,ATM_53,Urban,Thursday,0,442896
2024-12-13,ATM_53,Urban,Friday,0,416894
2024-12-14,ATM_53,Urban,Saturday,1,508804
2024-12-15,ATM_53,Urban,Sunday,1,593602
2024-12-16,ATM_53,Urban,Monday,0,500613
2024-12-17,ATM_53,Urban,Tuesday,0,487368
2024-12-18,ATM_53,Urban,Wednesday,0,541471
2024-12-19,ATM_53,Urban,Thursday,0,515035
2024-12-20,ATM_53,Urban,Friday,0,341459
2024-12-21,ATM_53,Urban,Saturday,1,580110
2024-12-22,ATM_53,Urban,Sunday,1,516604
2024-12-23,ATM_53,Urban,Monday,0,446488
2024-12-24,ATM_53,Urban,Tuesday,0,541766
2024-12-25,ATM_53,Urban,Wednesday,0,459522
2024-12-26,ATM_53,Urban,Thursday,0,554957
2024-12-27,ATM_53,Urban,Friday,0,485231
2024-12-28,ATM_53,Urban,Saturday,1,616164
2024-12-29,ATM_53,Urban,Sunday,1,577928
2024-12-30,ATM_53,Urban,Monday,0,513791
2023-01-01,ATM_54,Urban,Sunday,1,713501
2023-01-02,ATM_54,Urban,Monday,0,620876
2023-01-03,ATM_54,Urban,Tuesday,0,488003
2023-01-04,ATM_54,Urban,Wednesday,0,700271
2023-01-05,ATM_54,Urban,Thursday,0,636574
2023-01-06,ATM_54,Urban,Friday,0,501332
2023-01-07,ATM_54,Urban,Saturday,1,525290
2023-01-08,ATM_54,Urban,Sunday,1,566233
2023-01-09,ATM_54,Urban,Monday,0,406419
2023-01-10,ATM_54,Urban,Tuesday,0,514150
2023-01-11,ATM_54,Urban,Wednesday,0,530382
2023-01-12,ATM_54,Urban,Thursday,0,571613
2023-01-13,ATM_54,Urban,Friday,0,405929
2023-01-14,ATM_54,Urban,Saturday,1,601744
2023-01-15,ATM_54,Urban,Sunday,1,512995
2023-01-16,ATM_54,Urban,Monday,0,336034
2023-01-17,ATM_54,Urban,Tuesday,0,507431
2023-01-18,ATM_54,Urban,Wednesday,0,354731
2023-01-19,ATM_54,Urban,Thursday,0,445015
2023-01-20,ATM_54,Urban,Friday,0,518516
2023-01-21,ATM_54,Urban,Saturday,1,471267
2023-01-22,ATM_54,Urban,Sunday,1,551134
2023-01-23,ATM_54,Urban,Monday,0,538889
2023-01-24,ATM_54,Urban,Tuesday,0,386235
2023-01-25,ATM_54,Urban,Wednesday,0,528022
2023-01-26,ATM_54,Urban,Thursday,0,568604
2023-01-27,ATM_54,Urban,Friday,0,547948
2023-01-28,ATM_54,Urban,Saturday,1,760417
2023-01-29,ATM_54,Urban,Sunday,1,555732
2023-01-30,ATM_54,Urban,Monday,0,515046
2023-01-31,ATM_54,Urban,Tuesday,0,408247
2023-02-01,ATM_54,Urban,Wednesday,0,559263
2023-02-02,ATM_54,Urban,Thursday,0,607948
2023-02-03,ATM_54,Urban,Friday,0,731210
2023-02-04,ATM_54,Urban,Saturday,1,769316
2023-02-05,ATM_54,Urban,Sunday,1,746132
2023-02-06,ATM_54,Urban,Monday,0,545444
2023-02-07,ATM_54,Urban,Tuesday,0,512642
2023-02-08,ATM_54,Urban,Wednesday,0,496324
2023-02-09,ATM_54,Urban,Thursday,0,490153
2023-02-10,ATM_54,Urban,Friday,0,472519
2023-02-11,ATM_54,Urban,Saturday,1,655380
2023-02-12,ATM_54,Urban,Sunday,1,483253
2023-02-13,ATM_54,Urban,Monday,0,372627
2023-02-14,ATM_54,Urban,Tuesday,0,578585
2023-02-15,ATM_54,Urban,Wednesday,0,518563
2023-02-16,ATM_54,Urban,Thursday,0,470952
2023-02-17,ATM_54,Urban,Friday,0,349793
2023-02-18,ATM_54,Urban,Saturday,1,594726
2023-02-19,ATM_54,Urban,Sunday,1,529498
2023-02-20,ATM_54,Urban,Monday,0,617291
2023-02-21,ATM_54,Urban,Tuesday,0,543655
2023-02-22,ATM_54,Urban,Wednesday,0,417299
2023-02-23,ATM_54,Urban,Thursday,0,430920
2023-02-24,ATM_54,Urban,Friday,0,391363
2023-02-25,ATM_54,Urban,Saturday,1,602961
2023-02-26,ATM_54,Urban,Sunday,1,650660
2023-02-27,ATM_54,Urban,Monday,0,468412
2023-02-28,ATM_54,Urban,Tuesday,0,457136
2023-03-01,ATM_54,Urban,Wednesday,0,616660
2023-03-02,ATM_54,Urban,Thursday,0,634215
2023-03-03,ATM_54,Urban,Friday,0,796599
2023-03-04,ATM_54,Urban,Saturday,1,639418
2023-03-05,ATM_54,Urban,Sunday,1,604048
2023-03-06,ATM_54,Urban,Monday,0,566835
2023-03-07,ATM_54,Urban,Tuesday,0,597496
2023-03-08,ATM_54,Urban,Wednesday,0,452907
2023-03-09,ATM_54,Urban,Thursday,0,463135
2023-03-10,ATM_54,Urban,Friday,0,472766
2023-03-11,ATM_54,Urban,Saturday,1,606015
2023-03-12,ATM_54,Urban,Sunday,1,666871
2023-03-13,ATM_54,Urban,Monday,0,612727
2023-03-14,ATM_54,Urban,Tuesday,0,587441
2023-03-15,ATM_54,Urban,Wednesday,0,418785
2023-03-16,ATM_54,Urban,Thursday,0,516778
2023-03-17,ATM_54,Urban,Friday,0,563167
2023-03-18,ATM_54,Urban,Saturday,1,722976
2023-03-19,ATM_54,Urban,Sunday,1,628927
2023-03-20,ATM_54,Urban,Monday,0,447022
2023-03-21,ATM_54,Urban,Tuesday,0,581587
2023-03-22,ATM_54,Urban,Wednesday,0,383919
2023-03-23,ATM_54,Urban,Thursday,0,518599
2023-03-24,ATM_54,Urban,Friday,0,539931
2023-03-25,ATM_54,Urban,Saturday,1,588031
2023-03-26,ATM_54,Urban,Sunday,1,663108
2023-03-27,ATM_54,Urban,Monday,0,494859
2023-03-28,ATM_54,Urban,Tuesday,0,587364
2023-03-29,ATM_54,Urban,Wednesday,0,415107
2023-03-30,ATM_54,Urban,Thursday,0,401842
2023-03-31,ATM_54,Urban,Friday,0,576100
2023-04-01,ATM_54,Urban,Saturday,1,874460
2023-04-02,ATM_54,Urban,Sunday,1,733337
2023-04-03,ATM_54,Urban,Monday,0,586804
2023-04-04,ATM_54,Urban,Tuesday,0,745093
2023-04-05,ATM_54,Urban,Wednesday,0,568304
2023-04-06,ATM_54,Urban,Thursday,0,512707
2023-04-07,ATM_54,Urban,Friday,0,521145
2023-04-08,ATM_54,Urban,Saturday,1,530724
2023-04-09,ATM_54,Urban,Sunday,1,534347
2023-04-10,ATM_54,Urban,Monday,0,504916
2023-04-11,ATM_54,Urban,Tuesday,0,377153
2023-04-12,ATM_54,Urban,Wednesday,0,597143
2023-04-13,ATM_54,Urban,Thursday,0,540942
2023-04-14,ATM_54,Urban,Friday,0,507316
2023-04-15,ATM_54,Urban,Saturday,1,665745
2023-04-16,ATM_54,Urban,Sunday,1,650237
2023-04-17,ATM_54,Urban,Monday,0,380402
2023-04-18,ATM_54,Urban,Tuesday,0,524516
2023-04-19,ATM_54,Urban,Wednesday,0,507025
2023-04-20,ATM_54,Urban,Thursday,0,438332
2023-04-21,ATM_54,Urban,Friday,0,499633
2023-04-22,ATM_54,Urban,Saturday,1,649123
2023-04-23,ATM_54,Urban,Sunday,1,685394
2023-04-24,ATM_54,Urban,Monday,0,563186
2023-04-25,ATM_54,Urban,Tuesday,0,404587
2023-04-26,ATM_54,Urban,Wednesday,0,384619
2023-04-27,ATM_54,Urban,Thursday,0,469402
2023-04-28,ATM_54,Urban,Friday,0,559953
2023-04-29,ATM_54,Urban,Saturday,1,473087
2023-04-30,ATM_54,Urban,Sunday,1,519081
2023-05-01,ATM_54,Urban,Monday,0,699812
2023-05-02,ATM_54,Urban,Tuesday,0,647502
2023-05-03,ATM_54,Urban,Wednesday,0,790099
2023-05-04,ATM_54,Urban,Thursday,0,552151
2023-05-05,ATM_54,Urban,Friday,0,585492
2023-05-06,ATM_54,Urban,Saturday,1,542386
2023-05-07,ATM_54,Urban,Sunday,1,487949
2023-05-08,ATM_54,Urban,Monday,0,595674
2023-05-09,ATM_54,Urban,Tuesday,0,563930
2023-05-10,ATM_54,Urban,Wednesday,0,511463
2023-05-11,ATM_54,Urban,Thursday,0,413594
2023-05-12,ATM_54,Urban,Friday,0,453526
2023-05-13,ATM_54,Urban,Saturday,1,520725
2023-05-14,ATM_54,Urban,Sunday,1,483961
2023-05-15,ATM_54,Urban,Monday,0,399621
2023-05-16,ATM_54,Urban,Tuesday,0,466245
2023-05-17,ATM_54,Urban,Wednesday,0,500217
2023-05-18,ATM_54,Urban,Thursday,0,483843
2023-05-19,ATM_54,Urban,Friday,0,537114
2023-05-20,ATM_54,Urban,Saturday,1,631337
2023-05-21,ATM_54,Urban,Sunday,1,557057
2023-05-22,ATM_54,Urban,Monday,0,440867
2023-05-23,ATM_54,Urban,Tuesday,0,498493
2023-05-24,ATM_54,Urban,Wednesday,0,485346
2023-05-25,ATM_54,Urban,Thursday,0,630413
2023-05-26,ATM_54,Urban,Friday,0,524592
2023-05-27,ATM_54,Urban,Saturday,1,474283
2023-05-28,ATM_54,Urban,Sunday,1,639668
2023-05-29,ATM_54,Urban,Monday,0,458734
2023-05-30,ATM_54,Urban,Tuesday,0,434984
2023-05-31,ATM_54,Urban,Wednesday,0,662578
2023-06-01,ATM_54,Urban,Thursday,0,641183
2023-06-02,ATM_54,Urban,Friday,0,645200
2023-06-03,ATM_54,Urban,Saturday,1,779821
2023-06-04,ATM_54,Urban,Sunday,1,765890
2023-06-05,ATM_54,Urban,Monday,0,652989
2023-06-06,ATM_54,Urban,Tuesday,0,430886
2023-06-07,ATM_54,Urban,Wednesday,0,591010
2023-06-08,ATM_54,Urban,Thursday,0,457667
2023-06-09,ATM_54,Urban,Friday,0,618084
2023-06-10,ATM_54,Urban,Saturday,1,640117
2023-06-11,ATM_54,Urban,Sunday,1,549014
2023-06-12,ATM_54,Urban,Monday,0,395407
2023-06-13,ATM_54,Urban,Tuesday,0,508498
2023-06-14,ATM_54,Urban,Wednesday,0,553636
2023-06-15,ATM_54,Urban,Thursday,0,425472
2023-06-16,ATM_54,Urban,Friday,0,589186
2023-06-17,ATM_54,Urban,Saturday,1,524201
2023-06-18,ATM_54,Urban,Sunday,1,534778
2023-06-19,ATM_54,Urban,Monday,0,550314
2023-06-20,ATM_54,Urban,Tuesday,0,570472
2023-06-21,ATM_54,Urban,Wednesday,0,416069
2023-06-22,ATM_54,Urban,Thursday,0,392216
2023-06-23,ATM_54,Urban,Friday,0,441398
2023-06-24,ATM_54,Urban,Saturday,1,666603
2023-06-25,ATM_54,Urban,Sunday,1,583267
2023-06-26,ATM_54,Urban,Monday,0,572450
2023-06-27,ATM_54,Urban,Tuesday,0,530015
2023-06-28,ATM_54,Urban,Wednesday,0,547521
2023-06-29,ATM_54,Urban,Thursday,0,408872
2023-06-30,ATM_54,Urban,Friday,0,453724
2023-07-01,ATM_54,Urban,Saturday,1,726826
2023-07-02,ATM_54,Urban,Sunday,1,871143
2023-07-03,ATM_54,Urban,Monday,0,653218
2023-07-04,ATM_54,Urban,Tuesday,0,526287
2023-07-05,ATM_54,Urban,Wednesday,0,603495
2023-07-06,ATM_54,Urban,Thursday,0,555510
2023-07-07,ATM_54,Urban,Friday,0,453010
2023-07-08,ATM_54,Urban,Saturday,1,563761
2023-07-09,ATM_54,Urban,Sunday,1,626188
2023-07-10,ATM_54,Urban,Monday,0,526655
2023-07-11,ATM_54,Urban,Tuesday,0,557694
2023-07-12,ATM_54,Urban,Wednesday,0,514101
2023-07-13,ATM_54,Urban,Thursday,0,609209
2023-07-14,ATM_54,Urban,Friday,0,493675
2023-07-15,ATM_54,Urban,Saturday,1,602046
2023-07-16,ATM_54,Urban,Sunday,1,594651
2023-07-17,ATM_54,Urban,Monday,0,559815
2023-07-18,ATM_54,Urban,Tuesday,0,452566
2023-07-19,ATM_54,Urban,Wednesday,0,550184
2023-07-20,ATM_54,Urban,Thursday,0,473653
2023-07-21,ATM_54,Urban,Friday,0,551017
2023-07-22,ATM_54,Urban,Saturday,1,530217
2023-07-23,ATM_54,Urban,Sunday,1,486482
2023-07-24,ATM_54,Urban,Monday,0,545681
2023-07-25,ATM_54,Urban,Tuesday,0,455440
2023-07-26,ATM_54,Urban,Wednesday,0,545719
2023-07-27,ATM_54,Urban,Thursday,0,590622
2023-07-28,ATM_54,Urban,Friday,0,548169
2023-07-29,ATM_54,Urban,Saturday,1,485147
2023-07-30,ATM_54,Urban,Sunday,1,524542
2023-07-31,ATM_54,Urban,Monday,0,443257
2023-08-01,ATM_54,Urban,Tuesday,0,493941
2023-08-02,ATM_54,Urban,Wednesday,0,687508
2023-08-03,ATM_54,Urban,Thursday,0,660361
2023-08-04,ATM_54,Urban,Friday,0,656538
2023-08-05,ATM_54,Urban,Saturday,1,665798
2023-08-06,ATM_54,Urban,Sunday,1,508476
2023-08-07,ATM_54,Urban,Monday,0,552757
2023-08-08,ATM_54,Urban,Tuesday,0,592823
2023-08-09,ATM_54,Urban,Wednesday,0,642276
2023-08-10,ATM_54,Urban,Thursday,0,477119
2023-08-11,ATM_54,Urban,Friday,0,406155
2023-08-12,ATM_54,Urban,Saturday,1,554623
2023-08-13,ATM_54,Urban,Sunday,1,586087
2023-08-14,ATM_54,Urban,Monday,0,587578
2023-08-15,ATM_54,Urban,Tuesday,0,529367
2023-08-16,ATM_54,Urban,Wednesday,0,505464
2023-08-17,ATM_54,Urban,Thursday,0,603780
2023-08-18,ATM_54,Urban,Friday,0,389257
2023-08-19,ATM_54,Urban,Saturday,1,581107
2023-08-20,ATM_54,Urban,Sunday,1,468948
2023-08-21,ATM_54,Urban,Monday,0,487561
2023-08-22,ATM_54,Urban,Tuesday,0,507318
2023-08-23,ATM_54,Urban,Wednesday,0,512089
2023-08-24,ATM_54,Urban,Thursday,0,364158
2023-08-25,ATM_54,Urban,Friday,0,387827
2023-08-26,ATM_54,Urban,Saturday,1,648153
2023-08-27,ATM_54,Urban,Sunday,1,509541
2023-08-28,ATM_54,Urban,Monday,0,508289
2023-08-29,ATM_54,Urban,Tuesday,0,487181
2023-08-30,ATM_54,Urban,Wednesday,0,493766
2023-08-31,ATM_54,Urban,Thursday,0,385298
2023-09-01,ATM_54,Urban,Friday,0,596293
2023-09-02,ATM_54,Urban,Saturday,1,626743
2023-09-03,ATM_54,Urban,Sunday,1,776485
2023-09-04,ATM_54,Urban,Monday,0,749096
2023-09-05,ATM_54,Urban,Tuesday,0,550723
2023-09-06,ATM_54,Urban,Wednesday,0,528920
2023-09-07,ATM_54,Urban,Thursday,0,395154
2023-09-08,ATM_54,Urban,Friday,0,499669
2023-09-09,ATM_54,Urban,Saturday,1,513400
2023-09-10,ATM_54,Urban,Sunday,1,477043
2023-09-11,ATM_54,Urban,Monday,0,501579
2023-09-12,ATM_54,Urban,Tuesday,0,452051
2023-09-13,ATM_54,Urban,Wednesday,0,411097
2023-09-14,ATM_54,Urban,Thursday,0,567039
2023-09-15,ATM_54,Urban,Friday,0,362299
2023-09-16,ATM_54,Urban,Saturday,1,538218
2023-09-17,ATM_54,Urban,Sunday,1,670668
2023-09-18,ATM_54,Urban,Monday,0,497950
2023-09-19,ATM_54,Urban,Tuesday,0,608326
2023-09-20,ATM_54,Urban,Wednesday,0,505777
2023-09-21,ATM_54,Urban,Thursday,0,527978
2023-09-22,ATM_54,Urban,Friday,0,421112
2023-09-23,ATM_54,Urban,Saturday,1,511320
2023-09-24,ATM_54,Urban,Sunday,1,679055
2023-09-25,ATM_54,Urban,Monday,0,462171
2023-09-26,ATM_54,Urban,Tuesday,0,542362
2023-09-27,ATM_54,Urban,Wednesday,0,566635
2023-09-28,ATM_54,Urban,Thursday,0,566196
2023-09-29,ATM_54,Urban,Friday,0,464259
2023-09-30,ATM_54,Urban,Saturday,1,548309
2023-10-01,ATM_54,Urban,Sunday,1,739510
2023-10-02,ATM_54,Urban,Monday,0,918774
2023-10-03,ATM_54,Urban,Tuesday,0,798187
2023-10-04,ATM_54,Urban,Wednesday,0,782029
2023-10-05,ATM_54,Urban,Thursday,0,814995
2023-10-06,ATM_54,Urban,Friday,0,618280
2023-10-07,ATM_54,Urban,Saturday,1,746590
2023-10-08,ATM_54,Urban,Sunday,1,648026
2023-10-09,ATM_54,Urban,Monday,0,519555
2023-10-10,ATM_54,Urban,Tuesday,0,646287
